Name,Category,Address,Phone,Rating,Facilities,Parking,Images,Mon_Start,Mon_End,Tue_Start,Tue_End,Wed_Start,Wed_End,Thu_Start,Thu_End,Fri_Start,Fri_End,Sat_Start,Sat_End,Sun_Start,Sun_End,Instagram,Blog
흑돈쭐 제주성산일출봉점,돼지고기구이,제주 서귀포시 성산읍 성산중앙로 72,0507-1440-0682,4.91,콜키지 가능 유료 남/녀 화장실 구분 단체 이용 가능 \ 반려동물 동반 유아의자 예약,주차가능 무료 저희매장 본관과별관 앞에 주차가능하시며 도로 중간에 쌍둥이 건물주차장에도 추차가능 대형버스5대도 가능,"https://ldb-phinf.pstatic.net/20240117_131/1705454649081r1khY_PNG/1000010074.png, https://ldb-phinf.pstatic.net/20260202_232/1770006515210w1LJn_PNG/200g%BB%E8%C1%A6.png",11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,,
아뽀밍고,"카페,디저트",제주 서귀포시 성산읍 일출로 230 3층,전화번호 없음,평점 없음,,주차가능 무료 성산리388-16 (주차장으로 바로 내비찍고오실때) 카페 맞은편(대각선) 이천쌀밥앞 주차장 성산일출봉쪽 방면 갈라지는길 밑길 시작점에있어요,"https://ldb-phinf.pstatic.net/20210301_108/1614598341984vt8YW_JPEG/gHsZk_JCoYWNrSkhJtMjMc2d.jpg, https://ldb-phinf.pstatic.net/20210301_3/1614598382259Xh5jU_JPEG/coTMPOOL72ENxFehBRMzrJW1.jpg",11:00,18:00,11:00,18:00,휴무,휴무,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,https://www.instagram.com/appomingo/,
오늘 당근,"카페,디저트",제주 서귀포시 성산읍 일주동로 5023,0507-1344-4204,평점 없음,포장 예약 무선 인터넷 남/녀 화장실 구분 \ 반려동물 동반,주차가능,"https://ldb-phinf.pstatic.net/20260415_252/1776234783342QIIVm_JPEG/1000032771.jpg, https://ldb-phinf.pstatic.net/20260415_43/1776234783777nN88o_JPEG/1000032722.jpg",10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,,
리치비카페,"카페,디저트",제주 서귀포시 성산읍 성산등용로17번길 55 1층 리치비카페,064-783-0037,평점 없음,,주차가능,"https://ldb-phinf.pstatic.net/20221111_292/1668148731125vgzHm_JPEG/3.jpg, https://ldb-phinf.pstatic.net/20220802_220/1659439193237O1cml_PNG/%C4%B8%C3%B3.PNG",09:00,23:00,09:00,23:00,09:00,23:00,09:00,23:00,09:00,23:00,09:00,23:00,09:00,23:00,,https://blog.naver.com/hahahoho_kh/223183008163
마농짜장,국수,제주 서귀포시 성산읍 오조로 140 1층,0507-1301-6993,평점 없음,단체 이용 가능 남/녀 화장실 구분 예약,주차가능 발렛가능,"https://ldb-phinf.pstatic.net/20230611_94/1686476441101gfBzT_JPEG/20230510_124243.jpg, https://ldb-phinf.pstatic.net/20230611_294/1686476441130y4SXM_JPEG/20230510_125849.jpg",10:00,17:00,10:00,17:00,휴무,휴무,휴무,휴무,10:00,17:00,10:00,17:00,10:00,17:00,,
오른,"카페,디저트",제주 서귀포시 성산읍 해맞이해안로 2714 orrrn,0507-1401-1559,4.63,비건 메뉴 유기농 메뉴 글루텐프리 메뉴 남/녀 화장실 구분 무선 인터넷 포장 단체 이용 가능 유아의자 출입구 휠체어 이용가능 좌석 휠체어 이용가능 장애인 주차구역,주차가능 무료 건물을 바라보고 오른쪽 편에 1000평대 주차장이 준비되어 있습니다.,"https://ldb-phinf.pstatic.net/20260220_35/17715683552628oKM9_JPEG/FA369565-DACA-4512-B86D-9AED8675370A.jpeg, https://ldb-phinf.pstatic.net/20260220_217/1771568355551fgkVF_JPEG/44AFC051-C940-48FC-A36F-03A5DCCC5A8C.jpeg",10:30,19:00,10:30,19:00,10:30,19:00,10:30,19:00,10:30,19:00,10:30,19:00,10:30,19:00,http://instagram.com/orrrn_official,
서귀피안 베이커리,"카페,디저트",제주 서귀포시 성산읍 신양로122번길 17 1층 ~ 3층,0507-1338-8378,평점 없음,비건 메뉴 유기농 메뉴 로스터리 글루텐프리 메뉴 핸드드립 콜키지 가능 무료 단체 이용 가능 포장 무선 인터넷 남/녀 화장실 구분 유아의자 대기공간 화장실 휠체어 이용가능 출입구 휠체어 이용가능 좌석 휠체어 이용가능 장애인 주차구역,"주차가능 무료 건물 출입부와 맞닿은 전용 주차장이 마련되어 있습니다 주차장이 넓어서 초보 운전자들도 쉽게 주차할 수 있으며, 주차장 만차시 신양섭지해수욕장(약 100m 거리) 공용주차장 이용을 부탁드립니다","https://ldb-phinf.pstatic.net/20251222_194/1766369627304iIFip_PNG/Gemini_Generated_Image_fnj6n2fnj6n2fnj6.png, https://ldb-phinf.pstatic.net/20251222_244/1766369627461uV8nr_PNG/Gemini_Generated_Image_8zzvho8zzvho8zzv.png",08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,https://www.instagram.com/seogwipean_bakery,https://blog.naver.com/sppcorp
모자심,한식,제주 서귀포시 성산읍 성산중앙로 40,064-783-0003,평점 없음,,,"https://ldb-phinf.pstatic.net/20250418_166/1744960670021MGpqG_JPEG/qr_029_c2.jpg, https://ldb-phinf.pstatic.net/20250418_74/1744960669993FDOQ1_JPEG/qr_029_c3.jpg",06:00,22:00,06:00,22:00,06:00,22:00,06:00,22:00,06:00,22:00,06:00,22:00,06:00,22:00,,
금돗 성산흑돼지,돼지고기구이,제주 서귀포시 성산읍 성산등용로 17 금돗 성산흑돼지,전화번호 없음,평점 없음,콜키지 가능 무료 단체 이용 가능 \ 반려동물 동반 남/녀 화장실 구분 유아의자 무선 인터넷 출입구 휠체어 이용가능 좌석 휠체어 이용가능 장애인 주차구역,주차가능 무료 가게 앞 뒤 전용 주차장이 구비되어있습니다. 주변 갓길에도 주차 가능합니다 :),"https://ldb-phinf.pstatic.net/20221208_138/1670485079056FnscK_JPEG/F67BA894-940D-4F03-82CA-DBB813957F7B.jpeg, https://ldb-phinf.pstatic.net/20230422_109/16821235853263M7Mu_JPEG/KakaoTalk_20230422_093006321.jpg",11:00,22:30,11:00,22:30,11:00,22:30,11:00,22:30,11:00,22:30,11:00,22:30,11:00,22:30,https://www.instagram.com/gold_blackpork,
부촌,"해물,생선요리",제주 서귀포시 성산읍 동류암로 33 1층,064-784-0149,평점 없음,예약 단체 이용 가능,주차가능 무료,"https://ldb-phinf.pstatic.net/20250917_118/1758071646267VOrlt_GIF/%BA%CE%C3%CC.gif, https://ldb-phinf.pstatic.net/20250623_259/1750684852199iH7xC_JPEG/KakaoTalk_20250527_205933542_06.jpg",10:30,21:00,10:30,21:00,10:30,21:00,휴무,휴무,10:30,21:00,10:30,21:00,10:30,21:00,,
해일리 카페,"카페,디저트",제주 서귀포시 성산읍 한도로 269-37 해일리카페,0507-1370-9189,평점 없음,단체 이용 가능 무선 인터넷 남/녀 화장실 구분 포장 화장실 휠체어 이용가능 출입구 휠체어 이용가능 좌석 휠체어 이용가능 장애인 주차구역,주차가능 무료 40대 수용 가능한 자체 주차장을 보유하고있습니다,"https://ldb-phinf.pstatic.net/20251010_221/1760078830732182ht_JPEG/photo_2025-10-10_15-41-51.jpg, https://ldb-phinf.pstatic.net/20251010_130/1760078830737Sjj9G_JPEG/photo_2025-10-10_15-41-52.jpg",09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,https://www.instagram.com/haeilri_official,
프릳츠 제주성산점,"카페,디저트",제주 서귀포시 성산읍 일출로 222,0507-1468-2045,평점 없음,단체 이용 가능 포장 무선 인터넷 \ 반려동물 동반 남/녀 화장실 구분,주차가능 무료,"https://ldb-phinf.pstatic.net/20230718_281/1689659529441I7RyI_JPEG/%C1%A6%C1%D6%BC%BA%BB%EA%C1%A1_01.jpg, https://ldb-phinf.pstatic.net/20230718_286/1689659531253Ns5Jr_JPEG/%C1%A6%C1%D6%BC%BA%BB%EA%C1%A1_08.jpg",08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,https://www.instagram.com/fritzcoffeecompany,
성산과자점,"카페,디저트",제주 서귀포시 성산읍 일출로 286 1층,0507-1429-0761,평점 없음,포장,주차가능 무료 성산일출봉 공영주차장에 주차하고 내려오시면 됩니다:),"https://ldb-phinf.pstatic.net/20250925_132/1758784875195FQleL_JPEG/IMG_2015.jpeg, https://ldb-phinf.pstatic.net/20250925_29/1758784875055gkuxi_JPEG/IMG_2017.jpeg",07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00,https://www.instagram.com/seongsancookies/profilecard/,
성산바다풍경 제주성산일출봉점,"해물,생선요리",제주 서귀포시 성산읍 일출로288번길 17 1층,0507-1363-9779,4.45,무한 리필 콜키지 가능 무료 예약 포장 남/녀 화장실 구분 무선 인터넷 단체 이용 가능 유아의자 대기공간 출입구 휠체어 이용가능 좌석 휠체어 이용가능,주차가능 무료 가게 앞 무료주차 대형버스 주차가능 최대20대,"https://ldb-phinf.pstatic.net/20241220_184/1734675955143skvA3_JPEG/1000025900.jpg, https://ldb-phinf.pstatic.net/20260309_118/1773026232213bNiey_JPEG/20240108_151932.jpg",10:00,21:00,10:00,21:00,휴무,휴무,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,https://www.instagram.com/bada9779,https://blog.naver.com/qkfkaehfdl9779
제주뚝배기,"해물,생선요리",제주 서귀포시 성산읍 일출로 255 1층 제주뚝배기,0507-1436-1089,평점 없음,예약 단체 이용 가능 포장 배달 무선 인터넷 남/녀 화장실 구분 유아의자 방문접수/출장 \ 반려동물 동반 출입구 휠체어 이용가능 좌석 휠체어 이용가능,주차가능 무료 발렛가능 무료 가게앞 8대 가능 길건너 바로 정면 주차장 15대 가능,"https://ldb-phinf.pstatic.net/20251016_237/1760578764934jOVQe_JPEG/DSC09822.JPG, https://ldb-phinf.pstatic.net/20251016_149/1760578759849tpKfD_JPEG/DSC09913.JPG",06:30,19:30,06:30,19:30,06:30,19:30,06:30,19:30,06:30,19:30,06:30,19:30,06:30,19:30,,
스타벅스 성산일출봉점,카페,"제주 서귀포시 성산읍 일출로 284-5 1,2층",1522-3232,4.46,,,"https://ldb-phinf.pstatic.net/20190828_93/1566953601239OT9MQ_PNG/xX7Wv642gXMoTI0DAv0hRymS.png, https://ldb-phinf.pstatic.net/20251015_142/1760475393222o0x7C_JPEG/9735_20251014090827_efmlj.jpg",정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,http://www.instagram.com/starbuckskorea,
꽃담수제버거 성산,햄버거,제주 서귀포시 성산읍 일출로 284-7,0507-1349-0761,4.49,단체 이용 가능 포장 예약 무선 인터넷,주차가능 무료,"https://ldb-phinf.pstatic.net/20241218_208/1734501839661PPem5_JPEG/KakaoTalk_20241218_105544375_02.jpg, https://ldb-phinf.pstatic.net/20241218_123/1734501835868RAp1t_JPEG/KakaoTalk_20241218_105544375_01.jpg",09:30,19:00,09:30,19:00,09:30,19:00,09:30,19:00,09:30,19:00,09:30,19:00,09:30,19:00,https://www.instagram.com/greenroofjeju,
삼무국수 2호점,국수,제주 서귀포시 성산읍 고성오조로 74-1,064-782-2656,평점 없음,예약 포장,,"https://ldb-phinf.pstatic.net/20240123_221/1705992495871o3P3g_JPEG/%BB%EF%B9%AB%B1%B9%BC%F6_%B8%DE%C0%CE%BB%E7%C1%F8.jpg, https://ldb-phinf.pstatic.net/20240123_283/1705992495593SfY5X_JPEG/KakaoTalk_20240116_140940842.jpg",08:20,21:00,휴무,휴무,08:20,21:00,08:20,21:00,08:20,21:00,08:20,21:00,08:20,21:00,,
성산 타쿠마스시,생선회,제주 서귀포시 성산읍 섭지코지로 15,0507-1346-4894,4.43,,주차가능 무료,"https://ldb-phinf.pstatic.net/20250301_2/1740790687656GzcER_JPEG/KakaoTalk_20250228_142546152.jpg, https://ldb-phinf.pstatic.net/20250301_299/17407906873588bpCj_JPEG/KakaoTalk_20250228_142546152_02.jpg",11:00,22:00,휴무,휴무,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,http://www.instagram.com/takuma__sushi/,
WORLD CLASS FISH&CHIPS,브런치,제주 서귀포시 성산읍 성산중앙로 33 윌라라,0507-1404-5120,4.54,포장,주차가능 무료 PARKING > 제주도 서귀포시 성산읍 성산리 176-7 (공한지 무료 주차장),"https://ldb-phinf.pstatic.net/20250905_54/1757032821515MzFpq_PNG/1000085813.png, https://ldb-phinf.pstatic.net/20241202_119/1733146667145Nyjz7_PNG/1000053104.png",10:00,16:00,10:00,16:00,10:00,16:00,10:00,16:00,10:00,16:00,10:00,16:00,10:00,16:00,https://www.instagram.com/ddoraoknim,
스타벅스 제주성산DT점,카페,제주 서귀포시 성산읍 일출로 80,1522-3232,4.48,드라이브스루,,"https://ldb-phinf.pstatic.net/20190828_93/1566953601239OT9MQ_PNG/xX7Wv642gXMoTI0DAv0hRymS.png, https://ldb-phinf.pstatic.net/20200825_262/1598301930033mnASG_JPEG/3274_20170715121359_f319t.jpg",정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,http://www.instagram.com/starbuckskorea,
오조해녀의집,전복요리,제주 서귀포시 성산읍 한도로 141-13 오조해녀의집,064-784-7789,평점 없음,,주차가능,"https://ldb-phinf.pstatic.net/20150831_67/1441004253100SLB0K_PNG/11609038_0.png, https://ldb-phinf.pstatic.net/20200606_126/1591425551561hamW2_JPEG/bKAIIEHeR_L2YeewGPrXdNXW.jpg",07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,
제일성심당,베이커리,제주 서귀포시 성산읍 고성오조로 47 1층,064-782-3125,평점 없음,예약 포장,주차가능 무료 건물 뒷쪽으로 주차가능,"https://ldb-phinf.pstatic.net/20251013_268/1760283608256hi5wO_JPEG/IMG_5702.jpeg, https://ldb-phinf.pstatic.net/20251013_192/1760283604839rfmRg_JPEG/IMG_5705.jpeg",07:30,22:00,07:30,22:00,07:30,22:00,07:30,22:00,07:30,22:00,07:30,22:00,07:30,22:00,https://www.instagram.com/jeju_the_best_ssd,
쉬어갓,"카페,디저트",제주 서귀포시 성산읍 일주동로 5023 쉬어갓,0507-1328-2492,4.63,유기농 메뉴 무선 인터넷 남/녀 화장실 구분 단체 이용 가능 포장 좌석 휠체어 이용가능 장애인 주차구역,주차가능 무료,"https://ldb-phinf.pstatic.net/20260223_99/1771819359533AGv70_PNG/1000046813.png, https://ldb-phinf.pstatic.net/20250814_229/1755149709366XLocS_JPEG/1000005635.jpg",11:00,18:00,11:00,18:00,휴무,휴무,휴무,휴무,11:00,18:00,11:00,18:00,11:00,18:00,http://www.instagram.com/she_a_god_,
삼대해녀의집 성산본점,"해물,생선요리",제주 서귀포시 성산읍 환해장성로 583-5 삼대해녀의집,0507-1497-4886,평점 없음,포장 무선 인터넷 대기공간,주차가능 무료 가게 앞 주차 가능 가게 주변 도로 주차가능,"https://ldb-phinf.pstatic.net/20251215_198/1765770984699VzjPD_PNG/%BD%BA%C5%A9%B8%B0%BC%A6_2025-12-15_%BF%C0%C8%C4_12.44.14.png, https://ldb-phinf.pstatic.net/20251215_97/1765770985048ea0aE_PNG/%BD%BA%C5%A9%B8%B0%BC%A6_2025-12-15_%BF%C0%C8%C4_12.45.39.png",09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,,
성산봄죽칼국수 성산점,국수,제주 서귀포시 성산읍 해맞이해안로 2725,0507-1337-7075,4.59,남/녀 화장실 구분 단체 이용 가능 무선 인터넷 포장,주차가능 무료,"https://ldb-phinf.pstatic.net/20260415_240/1776242671449Nh0sm_JPEG/KakaoTalk_20260326_094131689_12.jpg, https://ldb-phinf.pstatic.net/20260415_230/1776242700251HmgtK_JPEG/KakaoTalk_20260326_094131689_07.jpg",07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,휴무,휴무,http://www.instagram.com/jeju_ss_bom,https://blog.naver.com/875jang
맛나식당,한식,제주 서귀포시 성산읍 동류암로 41,064-782-4771,평점 없음,단체 이용 가능,,"https://ldb-phinf.pstatic.net/20150831_75/1441020535072vfcGv_JPEG/156155407849152_0.jpg, https://ldb-phinf.pstatic.net/20150831_251/1441020535292tAMa3_JPEG/156155407849152_1.jpg",08:30,14:30,08:30,14:30,휴무,휴무,08:30,14:30,08:30,14:30,08:30,14:30,휴무,휴무,,
제주로운청해원 성산일출봉점,"해물,생선요리",제주 서귀포시 성산읍 신양로 101 1층 제주로운청해원 성산일출봉점,0507-1342-7026,4.54,단체 이용 가능 예약 방문접수/출장 포장 무선 인터넷 남/녀 화장실 구분 유아의자 출입구 휠체어 이용가능,주차가능 무료 가게 뒤쪽에 주차공간이 있으나 협소합니다. 가게앞 도로에 쭈욱~길게 주차 하시면 매장출입이 편리합니다.,"https://ldb-phinf.pstatic.net/20251011_120/1760166278140giUnE_GIF/%C3%D6%C1%BEgif.gif, https://ldb-phinf.pstatic.net/20260214_194/1771054355362n4tQF_JPEG/%BC%DC%B9%E4_%B1%E8.jpg",08:00,21:30,08:00,21:30,08:00,21:30,08:00,21:30,08:00,21:30,08:00,21:30,08:00,21:30,,
시흥리 해녀의집,죽,제주 서귀포시 성산읍 시흥하동로 114 해녀의집식당,064-782-9230,평점 없음,단체 이용 가능 포장 유아의자 무선 인터넷 남/녀 화장실 구분 예약,주차가능 무료,"https://ldb-phinf.pstatic.net/20260320_272/17739511772439m0hY_JPEG/IMG_2853.jpeg, https://ldb-phinf.pstatic.net/20260320_114/17739511168410waA8_JPEG/IMG_3254.jpeg",07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,https://www.instagram.com/siheung_haenyeo,
통발 성산점,생선회,제주 서귀포시 성산읍 일출로 258-15,0507-1382-8723,4.8,포장 무선 인터넷 배달 예약 단체 이용 가능 출입구 휠체어 이용가능,"주차가능 무료 주차의 경우,성산일출봉 무료 주차장 이용 시 도보 3분 거리에 위치에 있습니다.혹은, 저희 매장 앞 해녀탈의장 밑으로 포구(공터) 이용 부탁드리겠습니다. 감사합니다. :)","https://ldb-phinf.pstatic.net/20251028_201/1761640569644opYsi_GIF/%C1%A6%B8%F1_%BE%F8%C0%BD.gif, https://ldb-phinf.pstatic.net/20250913_212/1757744645354mElfb_JPEG/IMG_5465.jpeg",11:30,23:00,11:30,23:00,휴무,휴무,11:30,23:00,11:30,23:00,11:30,23:00,11:30,23:00,https://www.instagram.com/jeju_tongbal/,
성산서비우동돈까스,돈가스,제주 서귀포시 성산읍 고성오조로 74 1층 오른쪽,0507-1371-9830,평점 없음,포장 배달 무선 인터넷 유아의자 \ 반려동물 동반 예약,주차가능 무료 *가게 건물주차장 이용 *만차시 점심시간 (11:30~13:30) 가게앞 도로 주차허용시간 입니다. 단속 없습니다. *가게 대각선편 도보1분 거리 무료공영주차장 이용-가게로 문의하세요~ 내용 더보기,"https://ldb-phinf.pstatic.net/20250921_132/1758403814496bPyzs_GIF/gif2.gif, https://ldb-phinf.pstatic.net/20250206_63/1738823940488ayqkB_JPEG/%B4%D9%BF%EE%B7%CE%B5%E5_%281%29.jpg",11:00,20:10,11:00,20:10,11:00,20:10,11:00,20:10,11:00,20:10,11:00,20:10,11:00,20:10,,
나무아래,"카페,디저트",제주 서귀포시 성산읍 한도로255번길 21 나무아래,전화번호 없음,평점 없음,포장 무선 인터넷 남/녀 화장실 구분 \ 반려동물 동반,주차가능 무료,"https://ldb-phinf.pstatic.net/20240424_52/1713921279696qP2cO_JPEG/KakaoTalk_20240421_142002099_09.jpg, https://ldb-phinf.pstatic.net/20260407_100/1775539687807nEnz7_JPEG/KakaoTalk_20260407_123419383_01.jpg",10:00,19:00,10:00,19:00,10:00,19:00,휴무,휴무,휴무,휴무,10:00,19:00,10:00,19:00,https://www.instagram.com/namu_a_re_cafe,https://blog.naver.com/underthetree1
갈치왕 성산점,"해물,생선요리",제주 서귀포시 성산읍 성산중앙로37번길 9 1층 갈치왕 성산점,0507-1367-0548,평점 없음,콜키지 가능 유료 예약 남/녀 화장실 구분 단체 이용 가능 무선 인터넷 대기공간 유아의자 출입구 휠체어 이용가능 좌석 휠체어 이용가능 장애인 주차구역,주차가능 무료 매장 옆으로 큰 도로변 전용 주차장 2개 보유 40대 주차가능,"https://ldb-phinf.pstatic.net/20230604_65/16858562912005LrN0_JPEG/1.jpg, https://ldb-phinf.pstatic.net/20230604_49/1685856291140EgL4J_JPEG/2.jpg",10:00,21:00,10:00,21:00,10:00,21:00,휴무,휴무,10:00,21:00,10:00,21:00,10:00,21:00,,
