Name,Category,Address,Phone,Rating,Facilities,Parking,Images,Mon_Start,Mon_End,Tue_Start,Tue_End,Wed_Start,Wed_End,Thu_Start,Thu_End,Fri_Start,Fri_End,Sat_Start,Sat_End,Sun_Start,Sun_End,Instagram,Blog
함덕고등어쌈밥,쌈밥,제주 제주시 조천읍 조함해안로 530 3층,0507-1324-2736,평점 없음,단체 이용 가능 포장 예약 무선 인터넷 유아의자 남/녀 화장실 구분 \ 반려동물 동반 출입구 휠체어 이용가능 좌석 휠체어 이용가능,주차가능 무료,"https://ldb-phinf.pstatic.net/20230821_224/1692596412405ndNjC_JPEG/DD249A7B-0310-4366-AD0C-BAAE867AC107.jpeg, https://ldb-phinf.pstatic.net/20250923_79/1758621583878lozPh_GIF/Frame_57_%281%29.gif",09:00,20:30,09:00,20:30,09:00,20:30,09:00,20:30,09:00,20:30,09:00,20:30,09:00,20:30,,
델문도,"카페,디저트",제주 제주시 조천읍 조함해안로 519-10,064-702-0007,평점 없음,,주차가능 무료,"https://ldb-phinf.pstatic.net/20250722_29/1753148469951AypHp_JPEG/Untitled-5-01.jpg, https://ldb-phinf.pstatic.net/20250722_100/1753148487735577sH_JPEG/KakaoTalk_20250721_141648269_01.jpg",정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,https://www.instagram.com/delmoondo_jeju/,
옥란면옥,냉면,제주 제주시 조천읍 신북로 163 1층,0507-1433-1505,평점 없음,비건 메뉴 글루텐프리 메뉴 무선 인터넷 포장 유아의자,주차가능 무료,"https://ldb-phinf.pstatic.net/20220705_120/16570047821583Ym8v_JPEG/DF13F3AA-6F2D-44D0-ADD0-5398C88B97D2.jpeg, https://ldb-phinf.pstatic.net/20220705_46/1657004782165bksQT_JPEG/DF5A2815-A64D-4A8F-B222-7883815B61A2.jpeg",11:00,16:30,11:00,16:30,11:00,16:30,11:00,16:30,11:00,16:30,11:00,16:30,휴무,휴무,https://www.instagram.com/okranok_jeju,
숙성도 함덕점,돼지고기구이,제주 제주시 조천읍 함덕로 40 2층 201호,064-783-9951,평점 없음,,,"https://ldb-phinf.pstatic.net/20231114_230/16999249369150Yrq9_JPEG/_F6A0688.jpg, https://ldb-phinf.pstatic.net/20230428_205/1682661951995enyNK_JPEG/Screenshot_20230428_145512_com.kakao.talk.jpg",12:00,22:00,12:00,22:00,12:00,22:00,12:00,22:00,12:00,22:00,12:00,22:00,12:00,22:00,,
함덕골목 본점,한식,제주 제주시 조천읍 조천북6길 62,0507-1390-5512,4.56,,"주차가능 무료 식당 근처 조천만세동산, 조천운동장 공영주차장 이용 가능합니다. 다만, 만세동산 대형(버스,화물차) 라인에는 주차불가합니다.","https://clip-service-phinf.pstatic.net/MjAyNjA0MTlfMTI3/MDAxNzc2NTcwMzM1MDA4.FxzjYs2tveUZhwFdtf0TATRZCXUpWPXeH3MLwtJOFrog.8ZvISNMY4cTfbRA_ew2U0ne6RgqevXSMCIB1f1ccgkIg.JPEG/thumbnail-E8CC88CB-778F-4A6A-8B03-8D04631EA1CC.jpg, https://blogfiles.pstatic.net/MjAyNTA3MTJfMjA4/MDAxNzUyMzA4MDY5MzYw.bKlt7Ch__hr3820HJAZv0rPRf9pQlN45Q8_RYayS7Wkg.oD19f2RDuyCXM8CKokJXK3EkRNGuGFwJlOV_g3vmSh0g.JPEG/output＿2562046984.jpg/900x1200",07:00,13:30,07:00,13:30,07:00,13:30,휴무,휴무,07:00,13:30,07:00,13:30,07:00,13:30,,
제주갈치명가 함덕,한식,제주 제주시 조천읍 함덕로 6 1층 제주갈치명가 함덕,0507-1484-8031,평점 없음,콜키지 가능 무료 남/녀 화장실 구분 유아의자 단체 이용 가능 무선 인터넷 대기공간 포장 예약 \ 반려동물 동반 출입구 휠체어 이용가능 좌석 휠체어 이용가능,주차가능 무료,"https://ldb-phinf.pstatic.net/20240104_23/1704335303336bdouc_JPEG/1.jpg, https://ldb-phinf.pstatic.net/20240326_246/1711415721495hcz5v_JPEG/%C7%D4%B4%F6%B8%C0%C1%FD_1332.jpg",10:30,20:30,10:30,20:30,휴무,휴무,10:30,20:30,10:30,20:30,10:30,20:30,10:30,20:30,https://www.instagram.com/hamdeok_galchi,
해녀김밥 본점,김밥,"제주 제주시 조천읍 함덕로 40 3층, 302호",0507-1342-3005,4.32,포장 무선 인터넷 남/녀 화장실 구분 단체 이용 가능 \ 반려동물 동반 유아의자 대기공간 화장실 휠체어 이용가능 출입구 휠체어 이용가능 좌석 휠체어 이용가능 장애인 주차구역,주차가능 무료 상가 지하주차장 8대가능. 상가주차장 만차시 함덕해수욕장 공영주차장 또는 소노벨함덕 주차장이용후 도보이동 가능.,"https://ldb-phinf.pstatic.net/20191119_212/15741341930689LpNb_JPEG/orf9CRr7dKEnTlTLCZY-kZcd.jpg, https://ldb-phinf.pstatic.net/20180317_167/1521290210963ci4Ov_JPEG/JxEH2IQJJoyMap7PSaBIoVMy.jpg",09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,휴무,휴무,http://www.instagram.com/haenyeogimbap,
상상 함덕점,이자카야,제주 제주시 조천읍 신북로 487 상상 함덕점,064-782-3622,4.8,콜키지 가능 유료 \ 반려동물 동반,주차가능 무료,"https://ldb-phinf.pstatic.net/20231021_46/1697815873992HCtId_JPEG/IMG_6476.jpeg, https://ldb-phinf.pstatic.net/20250625_250/1750861576739jbs6Q_JPEG/IMG_7599.jpeg",17:00,23:00,17:00,23:00,17:00,23:00,17:00,23:00,17:00,23:00,17:00,23:00,17:00,23:00,https://instagram.com/jeju_sang_sang,
교래흑돼지 본점,돼지고기구이,제주 제주시 조천읍 교래4길 73 교래흑돼지,064-784-6338,평점 없음,예약 단체 이용 가능 무선 인터넷 남/녀 화장실 구분,주차가능,"https://ldb-phinf.pstatic.net/20210831_163/1630391722751CiNt6_JPEG/ddzbYqLA-eZ_RIsBgQp6pBdl.jpg, https://ldb-phinf.pstatic.net/20210831_294/1630391711499Y9jTS_JPEG/RD-syV2Sh97YCxbigU4MRgXa.jpg",11:00,21:00,11:00,21:00,휴무,휴무,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,http://instagram.com/gyoraeblackpork2015,
반디파스타,"스파게티,파스타전문",제주 제주시 조천읍 조함해안로 528 3층,0507-1384-0615,4.9,비건 메뉴 단체 이용 가능 예약 무선 인터넷 남/녀 화장실 구분 유아의자 대기공간,"주차가능 무료 [ 주차안내 ] 매장 건물앞 주차장에 자리가 없을경우, 다음 세곳 중 한 곳에 주차하시면 됩니다. 1. 도로변 흰색선 안쪽으로 주차 * 주차장 입구는 막지 말아주세요 2. 함덕해수욕장 공영주차장 * 무료, 매장까 지 도보 2분 3. 매장 건물 뒤 공터 * 출입구는 올리브영 건물... 내용 더보기","https://ldb-phinf.pstatic.net/20240823_123/1724417866529OeSkE_JPEG/IMG_67591.jpeg, https://ldb-phinf.pstatic.net/20251115_116/1763194423820vVCId_JPEG/1666001666536.jpg",10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,http://instagram.com/bandi_pasta,
제주순풍해장국 함덕점,해장국,제주 제주시 조천읍 신북로 604 1층,0507-1360-8867,4.84,,주차가능 무료,"https://ldb-phinf.pstatic.net/20251229_270/1766979576363ODkio_JPEG/DSC04603.jpg, https://ldb-phinf.pstatic.net/20251229_242/1766979584244OQoa1_JPEG/DSC04682.jpg",06:00,20:00,휴무,휴무,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,https://www.instagram.com/soonpoong.official/,
빽다방 제주함덕점,테이크아웃커피,제주 제주시 조천읍 조함해안로 450 가동 2층~4층,0507-1385-8102,평점 없음,,,"https://ldb-phinf.pstatic.net/20240112_141/1705021796420A4D96_JPEG/temp_file.jpg, https://ldb-phinf.pstatic.net/20240112_258/1705021789666Czow3_JPEG/temp_file.jpg",09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,,
고집돌우럭 제주함덕점,향토음식,제주 제주시 조천읍 신북로 491-9 2층,0507-1353-6061,4.76,콜키지 가능 유료 남/녀 화장실 구분 유아의자 단체 이용 가능 무선 인터넷 출입구 휠체어 이용가능 좌석 휠체어 이용가능 장애인 주차구역,주차가능 무료 매장 건물 내 40대 주차 가능합니다.,"https://ldb-phinf.pstatic.net/20260320_127/1773997349806Er2Kg_JPEG/1.jpg, https://ldb-phinf.pstatic.net/20260320_10/1773997345501krrWp_PNG/2.png",10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,10:00,21:30,http://www.instagram.com/gozip_jeju,
각지불,"아귀찜,해물찜",제주 제주시 조천읍 남조로 1751,064-784-0809,평점 없음,,,"https://pup-post-phinf.pstatic.net/MjAyNjA0MTVfNDUg/MDAxNzc2MjUyMzg3ODM3.iw2NMGjKq5harOeGwwzlMKYvIqbYzwHyS0AILRzT-QYg.3rd852KjpNPGalJ3a9uWEfKh4WcYiuh0U2GnpDw_jlog.JPEG/POST_IMAGE_ENCODING_20260415_202626_503.jpg, https://blogfiles.pstatic.net/MjAyNTA5MDJfNjQg/MDAxNzU2ODAwNTI2NTE4.zfY7ayrx_QjEC4aGirSwNf2x90Ew2LE5ZBSod3J1s6og.4iHcQDc1PrBvOeZnd_xatGj0u619u6jPZDL3gIZg2SAg.JPEG/IMG＿5968.jpg/900x1200",11:00,18:00,휴무,휴무,11:00,18:00,11:00,18:00,11:00,18:00,11:00,17:00,11:00,17:00,,
글로시말차,"카페,디저트",제주 제주시 조천읍 조함해안로 112 GLOSSY MATCHA,0507-1391-7850,평점 없음,유기농 메뉴 비건 메뉴 단체 이용 가능 포장 무선 인터넷 남/녀 화장실 구분 유아의자,주차가능 무료 건물 왼편(바라보는 방향) 주차 안내판 세워진 입구로 들어오면 매장 전용 주차장이 있습니다. 내부 최대 14대 정도 주차 가능하고 만차일 경우 도로변 자율 주차 가능합니다.,"https://ldb-phinf.pstatic.net/20231206_4/1701838989362RNw0b_JPEG/%B1%DB%B7%CE%BD%C3%B8%BB%C2%F7_%B8%C5%C0%E513.jpeg, https://ldb-phinf.pstatic.net/20231206_33/1701837491248qkp6k_JPEG/%B1%DB%B7%CE%BD%C3%B8%BB%C2%F7_%B8%C5%C0%E54.JPG",10:30,18:30,10:30,18:30,10:30,18:30,10:30,18:30,휴무,휴무,10:30,18:30,10:30,18:30,https://www.instagram.com/glossy_matcha/,
저팔계깡통연탄구이 함덕흑돼지,돼지고기구이,제주 제주시 조천읍 신북로 531,064-783-1950,평점 없음,남/녀 화장실 구분 단체 이용 가능,주차 불가,"https://ldb-phinf.pstatic.net/20220303_261/1646277517873PLY7D_JPEG/KakaoTalk_Photo_2022-03-03-12-17-07.jpeg, https://ldb-phinf.pstatic.net/20220303_227/1646277511363yG6va_PNG/%BD%BA%C5%A9%B8%B0%BC%A6_2022-03-03_%BF%C0%C0%FC_9.38.07.png",16:00,22:30,16:00,22:30,휴무,휴무,16:00,22:30,16:00,22:30,16:00,22:30,16:00,22:30,https://www.instagram.com/hamdeok_black_,
우동카덴,일식당,제주 제주시 조천읍 교래3길 23,0507-1346-6263,평점 없음,,주차가능,"https://pup-post-phinf.pstatic.net/MjAyNjA0MjRfMjY2/MDAxNzc3MDE0NDc3MTE2.07WRSoTCdJBGaJY6rOXRB0tJ9x6CvgK3J8vmTE3uFSAg.wL3o4ZfcSll3NQLAe43gTawVGO9hEH9z2ZzJI-WzXXYg.JPEG/52E66609-3002-4819-ACC0-2DEE2BA3AC17.jpg, https://pup-review-phinf.pstatic.net/MjAyNTA3MTlfMTY1/MDAxNzUyOTA3MTgwMzIx.DFdTJLvVCvquCDolTK1_YCywWnIzFLz_s28YfkHqNgEg.n9XI6cRRJ_iGM5nozmPNTaTkYBONY4y5HtfqlGpSd9wg.JPEG/20250719_153633.jpg.jpg",10:00,18:00,휴무,휴무,휴무,휴무,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,,
벵디,한식,제주 제주시 조천읍 조함해안로 610-6 2층,064-783-7827,4.5,예약 \ 반려동물 동반,주차가능 무료,"https://ldb-phinf.pstatic.net/20260413_146/1776074141323kvdwj_PNG/5.png, https://ldb-phinf.pstatic.net/20260413_85/1776074141292Stpjd_PNG/1.png",10:00,19:30,10:00,19:30,10:00,19:30,10:00,17:00,10:00,19:30,10:00,19:30,10:00,19:30,https://www.instagram.com/beng_di,
멜츠인빌리지,브런치카페,제주 제주시 조천읍 조함해안로 490 오션그랜드호텔 1층,0507-1345-9176,평점 없음,포장 무선 인터넷 남/녀 화장실 구분,주차가능 무료 바닷가 반대편 호텔 주차장이 위치해 있습니다.,"https://ldb-phinf.pstatic.net/20240427_86/1714185693867aaHSw_JPEG/photo_1_revised.jpg, https://ldb-phinf.pstatic.net/20250530_59/174859703228188khR_JPEG/DSC00038.jpg",08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,https://www.instagram.com/melts_jeju,
북카페 도토관,북카페,제주 제주시 조천읍 신북로 453 도토관,0507-1406-0938,평점 없음,테이크아웃 할인 핸드드립 무선 인터넷 남/녀 화장실 구분 포장,"주차가능 무료 사가냥 뒷편 주차장을 이용하실 수 있으나, 협소해요.ㅜㅜ 주차가 어려우신 분들은 주변 공영 주차장이나 골목 주차를 추천드려요. 양해해주셔서 감사합니다 :)","https://ldb-phinf.pstatic.net/20260117_19/1768628048596DPCVw_PNG/28006.png, https://ldb-phinf.pstatic.net/20260117_241/1768628048573wRKUj_PNG/28007.png",12:00,18:00,12:00,18:00,12:00,18:00,12:00,18:00,12:00,18:00,12:00,18:00,12:00,18:00,https://www.instagram.com/dotori_library,https://blog.naver.com/dotori_library
존맛식당,한식,제주 제주시 조천읍 신북로 493 1층 존맛식당,0507-1437-8426,4.9,남/녀 화장실 구분 무선 인터넷 포장 단체 이용 가능 유아의자 예약,주차 불가 주차는 가게옆 골목주차라인에 주차해주시면 됩니다,"https://ldb-phinf.pstatic.net/20210826_180/1629945592660YIPNM_JPEG/bvDvFMSxS9pxGvuPkGgfrJc4.jpg, https://ldb-phinf.pstatic.net/20210826_35/1629945634025vOfOu_JPEG/_9ArmMFnEKEZnXrjfHCjUtrK.jpg",휴무,휴무,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,휴무,휴무,11:00,21:00,https://www.instagram.com/jeju.johnmatt,
아라파파 북촌,베이커리,제주 제주시 조천읍 북촌15길 60 아라파파북촌,064-764-8204,4.46,,주차가능,"https://ldb-phinf.pstatic.net/20250508_173/1746681987376EdcTA_JPEG/20250508_132925.jpg, https://ldb-phinf.pstatic.net/20250508_39/1746681986964jTybB_JPEG/20250508_132656%280%29.jpg",10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,,
해안로 보말칼국수 본점,"칼국수,만두",제주 제주시 조천읍 조함해안로 476-1 2층,0507-1313-6993,평점 없음,단체 이용 가능 \ 반려동물 동반 남/녀 화장실 구분 대기공간 유아의자 무선 인터넷 예약 출입구 휠체어 이용가능,주차가능 무료,"https://ldb-phinf.pstatic.net/20250507_125/1746613474419a0D5A_JPEG/1000001147.jpg, https://ldb-phinf.pstatic.net/20250406_165/1743906878546wjplX_JPEG/1000001329.jpg",08:30,20:00,08:30,20:00,08:30,20:00,08:30,20:00,08:30,20:00,휴무,휴무,08:30,20:00,,
깡촌흑돼지 함덕본점,돼지고기구이,제주 제주시 조천읍 함덕14길 2,064-784-0787,평점 없음,단체 이용 가능 남/녀 화장실 구분,주차가능,"https://ldb-phinf.pstatic.net/20220324_131/1648090434936auSsH_JPEG/dnpdlxld.jpg, https://ldb-phinf.pstatic.net/20200821_3/1598004605235imCxy_JPEG/o2vRu0Oy8ReZ1One1wayyjLO.JPG.jpg",11:00,다음 날 01:00,11:00,다음 날 01:00,11:00,다음 날 01:00,11:00,다음 날 01:00,11:00,다음 날 01:00,11:00,다음 날 01:00,11:00,다음 날 01:00,,
화로위 함덕흑돼지 보리짚불구이,돼지고기구이,제주 제주시 조천읍 함덕19길 9 1동 1층 화로위,0507-1383-1094,평점 없음,콜키지 가능 유료 남/녀 화장실 구분 유아의자 단체 이용 가능 예약 무선 인터넷 좌석 휠체어 이용가능 장애인 주차구역,주차가능 무료 가게 바로 앞 '함덕해수욕장 공영 주차장'을 이용하시면 됩니다.,"https://ldb-phinf.pstatic.net/20260114_217/1768375527822cr17f_JPEG/KakaoTalk_20260114_162129754.jpg, https://ldb-phinf.pstatic.net/20260114_139/1768375527831xJESg_JPEG/KakaoTalk_20260114_162129754_01.jpg",12:00,24:00,12:00,24:00,12:00,24:00,12:00,24:00,12:00,24:00,12:00,24:00,12:00,24:00,https://www.instagram.com/hwarowi_blackpork,
백가네제주한상 함덕본점,한식,"제주 제주시 조천읍 함덕로 40 1층 102호, 103호",0507-1479-9966,평점 없음,콜키지 가능 유료 단체 이용 가능 포장 배달 남/녀 화장실 구분 예약 무선 인터넷 \ 반려동물 동반 출입구 휠체어 이용가능 좌석 휠체어 이용가능 장애인 주차구역,"주차가능 무료 지하 주차장, 매장앞 잔디밭에 주차 가능","https://ldb-phinf.pstatic.net/20251230_73/17670795787313JOyP_PNG/KakaoTalk_20251230_161709974.png, https://ldb-phinf.pstatic.net/20251230_65/1767079578876oC3Vm_PNG/KakaoTalk_20251230_161709974_01.png",07:30,22:00,07:30,22:00,07:30,22:00,07:30,22:00,07:30,21:30,07:30,22:00,07:30,22:00,,
훈남횟집 훈남농수산마트,생선회,제주 제주시 조천읍 함덕13길 7 1층,0507-1309-0083,평점 없음,콜키지 가능 유료 예약 포장 무선 인터넷 단체 이용 가능 남/녀 화장실 구분 대기공간,"주차 불가 가게 앞 비포장된 공영주차장에 주차해주시면 됩니다, (가게 양 옆 주차장의 경우 타 영업장의 주차장이므로 이용불가)","https://ldb-phinf.pstatic.net/20240623_55/17191369836304rs3I_JPEG/123.jpg, https://ldb-phinf.pstatic.net/20240623_51/171913691826907ykp_JPEG/12.jpg",12:00,23:30,12:00,23:30,12:00,23:30,12:00,23:30,12:00,23:30,12:00,23:30,12:00,23:30,https://www.instagram.com/hoon_nam_hwoetjip,
젤라떼리아섬,아이스크림,제주 제주시 조천읍 비자림로 422-2 102호 젤라떼리아섬,0507-1344-6808,평점 없음,와인 페어링 포장 무선 인터넷 예약 배달 \ 반려동물 동반,주차가능 무료 1분거리에 공영주차장이 있습니다.,"https://ldb-phinf.pstatic.net/20251030_258/1761832432262KKz03_JPEG/DSCF9973_C1.jpeg, https://ldb-phinf.pstatic.net/20250516_134/1747382577722Cqg0A_JPEG/IMG_1271.jpeg",11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,http://www.instagram.com/jeju_sum_gelato,
함덕용두네해장국,해장국,제주 제주시 조천읍 함덕16길 4 함덕 용두네해장국,0507-1406-0909,평점 없음,단체 이용 가능 포장 배달 무선 인터넷 남/녀 화장실 구분 유아의자 예약,주차 불가 바로 맞은편 함덕해수욕장 공영주차장 이용,"https://ldb-phinf.pstatic.net/20260216_143/1771225820201DRQ4P_PNG/%C1%A6%B8%F1%C0%BB_%C0%D4%B7%C2%C7%D8%C1%D6%BC%BC%BF%E4._%282%29.png, https://ldb-phinf.pstatic.net/20260126_250/1769399524860CJ1dl_JPEG/output_1261922945.jpeg",06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,https://www.instagram.com/yong_dune,
함덕회춘,한식,제주 제주시 조천읍 신북로 489 1층,0507-1428-8377,평점 없음,콜키지 가능 무료 단체 이용 가능 예약 무선 인터넷 남/녀 화장실 구분 대기공간 유아의자,"주차가능 무료 가게 옆 전용주차장 , 도로에서 바로 진입하시면 됩니다.","https://ldb-phinf.pstatic.net/20250331_73/1743424810716eEtuc_JPEG/12.%B5%B9%C7%CF%B7%E7%B9%E6.jpg, https://ldb-phinf.pstatic.net/20250331_86/1743424810179FOnVR_JPEG/5.%B9%E4%BB%F3.jpg",휴무,휴무,10:30,21:00,10:30,21:00,10:30,21:00,10:30,21:00,10:30,21:00,10:30,21:00,https://www.instagram.com/rejuvenation0410,https://blog.naver.com/rejuvenation1940
