Name,Category,Address,Phone,Rating,Facilities,Parking,Images,Mon_Start,Mon_End,Tue_Start,Tue_End,Wed_Start,Wed_End,Thu_Start,Thu_End,Fri_Start,Fri_End,Sat_Start,Sat_End,Sun_Start,Sun_End,Instagram,Blog
봉자네상점,돈가스,제주 제주시 구좌읍 월정7길 26 1동,0507-1437-2738,4.88,무선 인터넷 포장 노키즈존,주차가능 무료,"https://ldb-phinf.pstatic.net/20240811_281/1723372782067O4981_JPEG/Screenshot_20240711_173005_NAVER.jpg, https://ldb-phinf.pstatic.net/20240811_6/1723372714453OPkYy_JPEG/Screenshot_20240617_124705_NAVER.jpg",11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,http://instagram.com/pimang0121,
아베베 베이커리 비킬라,베이커리,제주 제주시 구좌읍 해맞이해안로 617-4 B동,0507-1347-2959,평점 없음,단체 이용 가능 포장 남/녀 화장실 구분 대기공간 무선 인터넷 화장실 휠체어 이용가능 출입구 휠체어 이용가능 장애인 주차구역,주차가능 무료 [비킬라 베이커리 금액별 무료 주차안내] *1만원 이상 1시간 *2만원 이상 2시간 *3만원 이상 3시간 (30분 회차 무료) 내용 더보기,"https://ldb-phinf.pstatic.net/20251110_202/1762746265305rYoPg_JPEG/KakaoTalk_20251110_123127153_06.jpg, https://ldb-phinf.pstatic.net/20251110_85/1762746263662Kn72L_JPEG/KakaoTalk_20251110_123127153_10.jpg",10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,https://www.instagram.com/bakery_abebe,
김녕카페,"카페,디저트","제주 제주시 구좌읍 김녕로21길 25 제2동 1, 2층(큰 건물)",0507-1371-0902,평점 없음,단체 이용 가능 포장 무선 인터넷 남/녀 화장실 구분 유아의자 출입구 휠체어 이용가능,주차가능 무료,"https://ldb-phinf.pstatic.net/20250610_288/1749534505801NKrAY_JPEG/%C5%D7%B6%F3%BD%BA.jpg, https://ldb-phinf.pstatic.net/20251221_203/1766306872156AKp2S_JPEG/KakaoTalk_20251221_174619156_05.jpg",09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,,https://blog.naver.com/gimnyeongcafe
머문 베이커리카페,"카페,디저트",제주 제주시 구좌읍 해맞이해안로 460 2층,070-7585-3519,평점 없음,단체 이용 가능 무선 인터넷 남/녀 화장실 구분 포장 유아의자 출입구 휠체어 이용가능,주차가능 무료 바닷가앞 주차공간은 모두공용이므로 자유롭게사용가능합니다,"https://ldb-phinf.pstatic.net/20221221_41/1671590353074TxGp9_JPEG/KakaoTalk_20221221_112410715_06.jpg, https://ldb-phinf.pstatic.net/20221221_232/1671590370872qWIoJ_JPEG/KakaoTalk_20221221_112410715_08.jpg",10:00,20:30,10:00,20:30,10:00,20:30,10:00,20:30,10:00,20:30,10:00,20:30,10:00,20:30,http://www.instagram.com/moumoon_in_jeju,
동복로57,한식,제주 제주시 구좌읍 동복로 57-10 1층,0507-1439-7844,평점 없음,무한 리필 단체 이용 가능 예약 \ 반려동물 동반 포장 유아의자 남/녀 화장실 구분 대기공간 무선 인터넷 장애인 주차구역,주차가능 무료 가게 옆 돌담주차장에 주차하시면 됩니다.,"https://ldb-phinf.pstatic.net/20240116_84/1705360283671FvECD_JPEG/IMG_2949.jpeg, https://ldb-phinf.pstatic.net/20240202_207/1706805554285GRVOm_JPEG/IMG_6027.jpeg",10:30,21:00,10:30,21:00,10:30,21:00,10:30,21:00,10:30,21:00,10:30,21:00,10:30,21:00,,
헛간 더반스위트,"카페,디저트",제주 제주시 구좌읍 덕평로 9-8 헛간카페,전화번호 없음,4.7,단체 이용 가능 포장 무선 인터넷 \ 반려동물 동반 남/녀 화장실 구분,주차가능 무료 헛간카페 안으로 들오오시면 주차공간이 있습니다.초입 부분이 약간 좁으니 주의운전 당부 드립니다.,"https://ldb-phinf.pstatic.net/20260131_266/1769835644589998kW_JPEG/KakaoTalk_20260131_135630731_07.jpg, https://ldb-phinf.pstatic.net/20260131_218/1769835711669f7QTY_JPEG/KakaoTalk_20260131_135630731.jpg",09:00,20:00,09:00,20:00,09:00,20:00,10:00,22:00,09:00,20:00,09:00,20:00,09:00,20:00,https://www.instagram.com/thebarn_sweet/profilecard/,
명진전복,전복요리,제주 제주시 구좌읍 해맞이해안로 1282,064-782-9944,4.38,출입구 휠체어 이용가능 좌석 휠체어 이용가능,주차가능 무료,"https://ldb-phinf.pstatic.net/20180206_16/1517892891337Yog2l_PNG/pRWbtMIWn648ndtpS9apN-Ee.png, https://ldb-phinf.pstatic.net/20180206_124/1517892893524qVFXX_PNG/IkXQqruvI-_Tjgpa9ccss2jz.png",09:30,20:30,휴무,휴무,09:30,20:30,09:30,20:30,09:30,20:30,09:30,20:30,09:30,20:30,,
담백 월정리 본점,한정식,제주 제주시 구좌읍 해맞이해안로 518 1층,0507-1494-0208,4.75,무선 인터넷 남/녀 화장실 구분 \ 반려동물 동반 유아의자,주차가능 무료,"https://ldb-phinf.pstatic.net/20200917_196/1600307776367SSWED_JPEG/-12xxbhAndT1agx8WSbgrZJZ.jpg, https://ldb-phinf.pstatic.net/20200917_40/1600307733284EVmMJ_JPEG/gwihNUVc9epgl3BuR6eV-Gri.jpg",09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,https://www.instagram.com/jeju_dambaek_official_,
블루보틀 제주 카페,"카페,디저트",제주 제주시 구좌읍 번영로 2133-30,1533-6906,4.54,,"주차가능 유료 최초 30분 10,000원 추가 요금 10분당 3,000원, 최대 50,000원 *아침 08시~ 10시 금액 상관없이 기본 3시간 제공 *10시~ 19시 아래 요금 적용 기본 1시간 30분 제공 30,000원 이상 구매 시 (차 량 2대 적용 가능) 50,000이상 구매 시 (차량 3대 적용 가능 ) 내용 더보기",https://ldb-phinf.pstatic.net/20210826_300/1629941815164fGmMH_JPEG/7RVvxdUxYs3VdVxdSJWXZYuO.jpg,08:30,19:00,08:30,19:00,08:30,19:00,08:30,19:00,08:30,19:00,08:30,19:00,08:30,19:00,https://www.instagram.com/bluebottlekorea/,
해녀촌,국수,제주 제주시 구좌읍 동복로 33,064-783-5438,4.34,단체 이용 가능 남/녀 화장실 구분 포장 출입구 휠체어 이용가능 좌석 휠체어 이용가능 장애인 주차구역,주차가능 무료,"https://ldb-phinf.pstatic.net/20151104_116/1446624564861OSu5r_JPEG/167054573942105_10.jpg, https://ldb-phinf.pstatic.net/20151104_165/1446624563573euQMC_JPEG/167054573942105_0.jpg",09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,,
코리코카페 제주점,"카페,디저트",제주 제주시 구좌읍 비자림로 1199,064-782-0143,평점 없음,,주차가능 무료,"https://ldb-phinf.pstatic.net/20240303_146/1709442286810jUKWx_JPEG/%A1%DAKakaoTalk_20240303_114620265_03.jpg, https://ldb-phinf.pstatic.net/20240303_14/1709442286437QN4HI_JPEG/KakaoTalk_20240303_114620265_10.jpg",09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,,
사사키키 월정 코난비치점,한식,제주 제주시 구좌읍 해맞이해안로 612 1층,0507-1448-5661,평점 없음,포장 단체 이용 가능 무선 인터넷,"주차가능 무료 가게 바로 뒷편 공터에 주차 가능(무료), 또는 가게 맞은편 카멜커피 주차장 <행원 주차장>(유료, 최초주차 3000원)에 주차가 가능합니다.","https://ldb-phinf.pstatic.net/20240713_264/17208363508015WhtN_JPEG/KakaoTalk_Photo_2024-07-13-11-05-33_004.jpeg, https://ldb-phinf.pstatic.net/20240713_10/1720836786560KvwS8_JPEG/KakaoTalk_Photo_2024-07-13-11-08-35_001.jpeg",10:00,19:00,휴무,휴무,휴무,휴무,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,https://www.instagram.com/sasakiki_jeju,
몽그레 월정리점,"카페,디저트",제주 제주시 구좌읍 월정7길 62-1,전화번호 없음,평점 없음,포장 배달 무선 인터넷 예약 단체 이용 가능 화장실 휠체어 이용가능,주차가능 무료,"https://ldb-phinf.pstatic.net/20250305_104/1741104143630Bv08X_JPEG/85460264-4BFB-4B9B-8F56-476E2AD9092C.jpeg, https://ldb-phinf.pstatic.net/20250906_287/1757150785083FUUrV_GIF/0903_%B8%F9%B1%D7%B7%B9%281%29.gif",09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,https://www.instagram.com/mongle____,
토끼문,"카페,디저트",제주 제주시 구좌읍 해맞이해안로 456,전화번호 없음,평점 없음,유기농 메뉴 포장 무선 인터넷 단체 이용 가능 \ 반려동물 동반 남/녀 화장실 구분,주차가능 무료 카페 옆 주차 가능한 주차장과 공터가 있습니다,"https://ldb-phinf.pstatic.net/20200222_296/1582353186923dPKGF_JPEG/6UQoY6cp6jiYo6Cdjy5sITsB.jpg, https://ldb-phinf.pstatic.net/20200222_279/1582353201797pfsqB_JPEG/gSoeV_EnVxqC_BmDBi9PyUcB.jpg",09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,https://www.instagram.com/cafe_tokimoon,
톰톰카레,아시아음식,제주 제주시 구좌읍 해맞이해안로 1112,0507-1461-1535,평점 없음,비건 메뉴 \ 반려동물 동반 무선 인터넷 유아의자,,"https://ldb-phinf.pstatic.net/20190111_20/1547217835926gtnVE_JPEG/UaafBldzCFk9EAl77wPxHr7E.jpg, https://ldb-phinf.pstatic.net/20230216_84/1676513755230Gcn4N_JPEG/Screenshot_20230216_111541_TISTORY.jpg",10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,,
봉덕 구좌월정리점,향토음식,제주 제주시 구좌읍 월정7길 28-21 1층 봉덕,0507-1469-8252,평점 없음,포장 무선 인터넷 남/녀 화장실 구분 단체 이용 가능 유아의자 예약,주차가능 무료 가게 앞 해변가로 주차라인이 그려지지않은 곳은 전부 주차하셔도 됩니다.,"https://ldb-phinf.pstatic.net/20250725_261/1753450263004d1K43_JPEG/DSC09888.jpg, https://ldb-phinf.pstatic.net/20250725_45/1753450393809Fy7S2_JPEG/DSC09814.jpg",08:00,16:00,08:00,15:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,https://www.instagram.com/bongdeok.jeju,
제주냥이,"카페,디저트",제주 제주시 구좌읍 해맞이해안로 1178-1 노랑지붕,0507-1398-8835,평점 없음,무선 인터넷 포장 노키즈존,주차가능 무료 노란지붕 입니다! 평대해변 쪽으로 오시면 공영주차장과 정문이 있습니다:),"https://ldb-phinf.pstatic.net/20220207_112/1644222665491c7fUW_JPEG/143A232A-7385-4778-B2C2-F7C061621FD6.jpeg, https://ldb-phinf.pstatic.net/20220207_252/1644222665721TYtHX_JPEG/AE0FF4D1-4B53-4EC4-BFEC-EC2A932E540D.jpeg",11:00,18:00,11:00,18:00,휴무,휴무,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,http://instagram.com/jeju.meow,
카페한라산,"카페,디저트",제주 제주시 구좌읍 면수1길 48,064-783-1522,4.62,무선 인터넷 남/녀 화장실 구분,,"https://ldb-phinf.pstatic.net/20210506_35/16203080263625Rp8T_JPEG/DUNL0ibBYTRIjutFepcAGBYZ.jpg, https://ldb-phinf.pstatic.net/20181112_184/1541985911795RyF77_JPEG/FAD7trdjakSYAaQm9HR3MCTp.JPG.jpg",09:30,21:00,09:30,21:00,09:30,21:00,09:30,21:00,09:30,21:00,09:30,21:00,09:30,21:00,https://www.instagram.com/cafe_hallasan/,
비수기애호가,"카페,디저트",제주 제주시 구좌읍 해맞이해안로 997 2층,064-782-4217,평점 없음,무선 인터넷 \ 반려동물 동반 남/녀 화장실 구분 포장 유아의자,주차가능 무료,"https://ldb-phinf.pstatic.net/20240111_77/17049534359817iENs_JPEG/IMG_3478.jpeg, https://ldb-phinf.pstatic.net/20240111_184/1704953436024ODxJK_JPEG/IMG_3487.jpeg",10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,https://www.instagram.com/slowseasonlover,
스타벅스 더제주송당파크R점,카페,제주 제주시 구좌읍 비자림로 1189,1522-3232,평점 없음,리저브,,"https://ldb-phinf.pstatic.net/20190828_93/1566953601239OT9MQ_PNG/xX7Wv642gXMoTI0DAv0hRymS.png, https://ldb-phinf.pstatic.net/20231011_170/1696970708514OFRbJ_JPEG/4304_20231009111754_bnrij.jpg",정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,http://www.instagram.com/starbuckskorea,
아늑 구좌월정리점,돼지고기구이,제주 제주시 구좌읍 해맞이해안로 470 1층,0507-1422-7681,평점 없음,\ 반려동물 동반 남/녀 화장실 구분 예약 유아의자 단체 이용 가능 무선 인터넷,주차가능 무료 가게 앞 무료 주차장 15대 보유,"https://ldb-phinf.pstatic.net/20260202_215/1770039386957C4jRU_PNG/IMG_1621.png, https://ldb-phinf.pstatic.net/20231102_208/1698919586892yJoBG_JPEG/KakaoTalk_20231102_190536813_03.jpg",11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,https://www.instagram.com/cozyinjeju,
김녕떠오르길,"카페,디저트",제주 제주시 구좌읍 김녕항3길 12-20 김녕떠오르길,전화번호 없음,평점 없음,무선 인터넷 포장 대기공간,주차가능 무료 김녕마을 입구에서 마을 돌담길을 지나면 50대이상의 주차를 할 수 있는 넓은 공터가 나옵니다! 김녕떠오르길 카페 앞에 주차하셔도되고 봉지동 복지회관 앞에 주차하셔도 됩니다!,"https://ldb-phinf.pstatic.net/20221201_180/1669903512812rfGCv_JPEG/%B1%E8%B3%E7%B6%B0%BF%C0%B8%A3%B1%E62.jpg, https://ldb-phinf.pstatic.net/20260430_162/1777549536815qruuX_PNG/1000413284.png",11:00,17:00,11:00,17:00,11:00,17:00,11:00,17:00,휴무,휴무,11:00,17:00,11:00,17:00,https://www.instagram.com/gimnyeong.sea.road/,https://blog.naver.com/nimbus222
카페 레이어드 제주점,"카페,디저트",제주 제주시 구좌읍 동복로 85 주1동 1층,전화번호 없음,평점 없음,포장 무선 인터넷,"주차 불가 [근처 유료 주차장 안내] * 주차장 주소 : 제주시 구좌읍 동복리 135 2 * 주차 요금 안내 - 무료 회차: 최초 30분 무료 - 기본 요금: 1시 간 2,000원 - 추가 요금: 1시간 경과 후부터 30분당 1,000원 내용 더보기","https://ldb-phinf.pstatic.net/20240619_63/1718779473989BCc5z_JPEG/KakaoTalk_Photo_2024-06-19-15-43-48_004.jpeg, https://ldb-phinf.pstatic.net/20240619_44/17187794709449rB61_JPEG/KakaoTalk_Photo_2024-06-19-15-43-47_002.jpeg",08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,https://www.instagram.com/cafe_layered/,
동복해녀해산물직판장,"해물,생선요리",제주 제주시 구좌읍 구좌해안로 35,064-783-7447,4.14,콜키지 가능 무료 단체 이용 가능 포장 남/녀 화장실 구분 유아의자,주차가능 무료 동복해녀잠수촌과 다른 식당입니다.!,"https://ldb-phinf.pstatic.net/20231101_59/1698806746026sUnYY_JPEG/IMG_8577.jpeg, https://ldb-phinf.pstatic.net/20231101_185/1698806745838RGuM6_JPEG/IMG_8578.jpeg",08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,08:00,19:00,,
청파식당횟집,생선회,제주 제주시 구좌읍 세평항로 12,064-784-7775,4.7,포장,,"https://ldb-phinf.pstatic.net/20221223_116/1671755971905Dtfa9_JPEG/1595904626988.jpg, https://ldb-phinf.pstatic.net/20231105_55/1699164220616Ydccx_JPEG/temp_file.jpg",11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,17:00,21:00,http://instagram.com/cheong_pa2008,
구좌 우럭튀김 영희네우럭명가 세화점,한식,제주 제주시 구좌읍 세화1길 27 1층 (영희네우럭명가),0507-1355-6706,4.45,예약 남/녀 화장실 구분 포장 무선 인터넷 단체 이용 가능 대기공간 \ 반려동물 동반 유아의자,주차가능 무료,"https://ldb-phinf.pstatic.net/20241128_40/1732790773601CCxLW_JPEG/%BF%EC%B7%B0%C6%A2%B1%E8%C1%A4%BD%C4.jpg, https://ldb-phinf.pstatic.net/20231124_298/1700815216293TmH7u_JPEG/C%BC%C2%C6%AE%28%BF%EC%B7%B0%C6%A2%B1%E8%C1%A4%BD%C4%BF%EC%B7%B0%C1%B6%B8%B2%29.jpg",08:30,21:00,08:30,21:00,휴무,휴무,08:30,21:00,08:30,21:00,08:30,21:00,08:30,21:00,https://www.instagram.com/pyah7260,https://blog.naver.com/pyah7260
몽탄 제주점,한식,제주 제주시 구좌읍 동복로 83 1층,0507-1371-5592,평점 없음,콜키지 가능 유료 남/녀 화장실 구분 예약 무선 인터넷 유아의자,"주차가능 유료 추가 요금 30분당 2,500원, 최대 120,000원 매장 건너편 공백 주차장(카카오주차장)은 1시간 지원해 드립니다","https://ldb-phinf.pstatic.net/20230823_72/16927823211269aTjB_JPEG/1000006823.jpg, https://ldb-phinf.pstatic.net/20230828_36/1693189876244fEFQF_JPEG/1000006881.jpg",11:30,21:00,11:30,21:00,11:30,21:00,11:30,21:00,11:30,21:00,11:30,21:00,11:30,21:00,https://www.instagram.com/mongtan_jeju,
수퍼플라워,카페,제주 제주시 구좌읍 동복로 85 지하1층,0507-1372-6641,평점 없음,포장 \ 반려동물 동반,주차가능 무료,"https://ldb-phinf.pstatic.net/20250910_195/17574918178857lgLP_JPEG/%B3%BB%BA%CE_%C0%CC%B9%CC%C1%F6_01.jpg, https://ldb-phinf.pstatic.net/20250910_166/1757491817849FF8re_JPEG/%B3%BB%BA%CE_%C0%CC%B9%CC%C1%F6_04.jpg",09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,09:00,19:00,https://www.instagram.com/superflower_jeju/,
포레스텔라 인 제주,브런치카페,제주 제주시 구좌읍 번영로 2132-6 1층~2층,0507-1385-3081,평점 없음,단체 이용 가능 예약 남/녀 화장실 구분 유아의자 무선 인터넷 출입구 휠체어 이용가능,주차가능 무료,"https://ldb-phinf.pstatic.net/20260203_198/1770120187695E5TJI_JPEG/1000012001.jpeg, https://ldb-phinf.pstatic.net/20250124_104/1737727868385WbONj_JPEG/IMG_6940.jpeg",10:00,18:00,10:00,18:00,휴무,휴무,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,https://www.instagram.com/forestella_in_jeju/,
김녕 쪼끌락 카페,"카페,디저트",제주 제주시 구좌읍 김녕로21길 21 쪼끌락카페,0507-1412-3436,평점 없음,예약 포장 무선 인터넷 남/녀 화장실 구분 단체 이용 가능 \ 반려동물 동반,주차가능 무료 쪼끌락 카페 맞은 편 공터에 주차가능합니다. 주차공간은 넉넉하니 편하게 방문 해주세요.,"https://ldb-phinf.pstatic.net/20230521_27/1684611642038BWqcM_JPEG/IMG_20230501_095139_167.jpg, https://ldb-phinf.pstatic.net/20230521_266/168461165664301Sld_JPEG/20230430_143401.jpg",10:30,18:00,10:30,18:00,휴무,휴무,10:30,18:00,10:30,18:00,10:30,18:00,10:30,18:00,http://instagram.com/jjokkeullak_jeju,
뿌리와열매,브런치,제주 제주시 구좌읍 중산간동로 2255,전화번호 없음,4.56,글루텐프리 메뉴 비건 메뉴 유기농 메뉴 핸드드립 포장 무선 인터넷 유아의자,주차가능 무료 주차장은 가게 바로 옆 가게와가게사이에 있습니다.보라색 스파크는 주인장차량이니 가까이 주차하셔도 됩니다.!^^ 테이크아웃 주문은 6시 10분까자입니다~~^^,"https://ldb-phinf.pstatic.net/20260112_124/1768188328882cRDUO_JPEG/1000009036.jpg, https://ldb-phinf.pstatic.net/20241017_282/1729162083225k9wVp_JPEG/1000004082.jpg",10:40,18:30,휴무,휴무,10:40,18:30,10:40,18:30,10:40,18:30,10:40,18:30,10:40,18:30,https://www.instagram.com/ppooyeol_injeju,
