Name,Category,Address,Phone,Rating,Facilities,Parking,Images,Mon_Start,Mon_End,Tue_Start,Tue_End,Wed_Start,Wed_End,Thu_Start,Thu_End,Fri_Start,Fri_End,Sat_Start,Sat_End,Sun_Start,Sun_End,Instagram,Blog
곶자왈화덕피자,피자,제주 서귀포시 대정읍 상모로 175 곶자왈화덕피자,0507-1462-0994,평점 없음,단체 이용 가능 포장 배달 예약 무선 인터넷 남/녀 화장실 구분 유아의자 \ 반려동물 동반 출입구 휠체어 이용가능 좌석 휠체어 이용가능,주차가능 무료 매장 전용주차장 있습니다.,"https://ldb-phinf.pstatic.net/20250911_283/1757575796095Phm4u_JPEG/667.jpg, https://ldb-phinf.pstatic.net/20250821_130/1755753974275UKYJd_JPEG/86.jpg",11:00,20:30,11:00,20:30,휴무,휴무,11:00,20:30,11:00,20:30,11:00,20:30,11:00,20:30,,https://blog.naver.com/ldc8098
만선식당,생선회,제주 서귀포시 대정읍 하모항구로 44 만선식당,064-794-6300,4.41,단체 이용 가능 예약 포장 남/녀 화장실 구분,주차가능 무료 매장 앞편 뒷편으로 주차 가능합니다.,"https://ldb-phinf.pstatic.net/20230704_143/1688465530716azEXL_JPEG/IMG_0690.jpg, https://ldb-phinf.pstatic.net/20230704_252/1688465530692JCS9G_JPEG/IMG_0610.jpg",10:00,21:00,휴무,휴무,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,https://www.instagram.com/mansun064,
옥돔식당,한식,제주 서귀포시 대정읍 신영로36번길 62,064-794-8833,평점 없음,단체 이용 가능,,"https://ldb-phinf.pstatic.net/20151114_122/1447431461538p66CG_JPEG/167064414760419_0.jpg, https://ldb-phinf.pstatic.net/20151114_49/1447431461619gTw8P_JPEG/167064414760419_1.jpg",11:00,15:00,11:00,15:00,휴무,휴무,11:00,15:00,11:00,15:00,11:00,15:00,11:00,15:00,,
우사미뷔페,뷔페,제주 서귀포시 대정읍 최남단해안로 51,064-792-2991,평점 없음,,,https://ldb-phinf.pstatic.net/20250503_275/1746253566018XWY0I_JPEG/BandPhoto_2025_05_03_15_23_19.jpg,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,,
롯데리아 모슬포점,햄버거,제주 서귀포시 대정읍 최남단해안로 13,064-792-5855,평점 없음,,,"https://ldb-phinf.pstatic.net/20240923_185/1727052511572Vxuh6_JPEG/1.jpg, https://ldb-phinf.pstatic.net/20240923_27/17270525114906lSCR_JPEG/2_%B8%AE%BE%C6_%BA%D2%B0%ED%B1%E2.jpg",10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,https://www.instagram.com/lotteria_kr,
인스밀,"카페,디저트",제주 서귀포시 대정읍 일과대수로27번길 22 1층,0507-1352-5661,평점 없음,글루텐프리 메뉴 포장 무선 인터넷 남/녀 화장실 구분 \ 반려동물 동반,주차가능 무료,"https://ldb-phinf.pstatic.net/20210820_71/1629435508705xXNcD_JPEG/_pml6wIj5SNdyGoeq4Us-rQ1.jpg, https://ldb-phinf.pstatic.net/20210820_5/1629435508351sfsap_JPEG/u41sXFd3xU7cGjzxxD9yVia9.jpg",10:30,18:20,10:30,18:20,휴무,휴무,10:30,18:20,10:30,18:20,10:30,18:20,10:30,18:20,http://www.instagram.com/ins_mill,
미영이네,생선회,제주 서귀포시 대정읍 하모항구로 42,064-792-0077,평점 없음,,주차가능 무료,"https://ldb-phinf.pstatic.net/20200513_33/1589359746174lDDMY_JPEG/l9N_zLBmHy08T787RBn6Pdwl.JPG.jpg, https://ldb-phinf.pstatic.net/20200513_293/1589359758005fNkwv_JPEG/J4WeyBALezie7jgJyqNSZOxX.JPG.jpg",11:30,22:00,11:30,22:00,휴무,휴무,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,,
구락,중식당,제주 서귀포시 대정읍 상모대서로 47,0507-1352-9555,평점 없음,콜키지 가능 무료 무선 인터넷 남/녀 화장실 구분 포장 단체 이용 가능 예약 배달,주차가능 무료,"https://ldb-phinf.pstatic.net/20260321_116/1774067319292OO17w_JPEG/IMG_6110.jpeg, https://ldb-phinf.pstatic.net/20260321_74/17740712690457pKBT_JPEG/IMG_6113.jpeg",11:00,22:30,11:00,23:00,휴무,휴무,11:00,22:30,11:00,23:00,11:00,22:30,11:00,22:30,https://www.instagram.com/kurak.jiudian,
스타벅스 제주모슬포DT점,카페,제주 서귀포시 대정읍 일주서로 2549,1522-3232,평점 없음,드라이브스루,,"https://ldb-phinf.pstatic.net/20190828_93/1566953601239OT9MQ_PNG/xX7Wv642gXMoTI0DAv0hRymS.png, https://ldb-phinf.pstatic.net/20240529_188/1716929109992j3JhN_JPEG/4396_20240528042519_j3soi.jpg",정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,http://www.instagram.com/starbuckskorea,
해물오빠 제주 모슬포 본점,조개요리,제주 서귀포시 대정읍 신영로72번길 10,0507-1397-0352,평점 없음,콜키지 가능 유료 예약 무선 인터넷 남/녀 화장실 구분 단체 이용 가능 포장 유아의자 출입구 휠체어 이용가능,주차가능 무료,"https://ldb-phinf.pstatic.net/20230110_125/1673316000436Nv4yF_JPEG/ok16_MBU_9834.jpg, https://ldb-phinf.pstatic.net/20250514_159/1747158041801QL6Q1_JPEG/IMG_1609.jpeg",11:30,23:30,11:30,23:30,11:30,23:30,17:00,20:30,11:30,23:30,11:30,23:30,11:30,23:30,https://www.instagram.com/seafoodbro.jeju,https://blog.naver.com/seafoodbrojeju
미쁜제과,베이커리,제주 서귀포시 대정읍 도원남로 16 미쁜제과,070-8822-9212,평점 없음,무선 인터넷 남/녀 화장실 구분 포장 단체 이용 가능 유아의자 출입구 휠체어 이용가능,주차가능 무료,"https://ldb-phinf.pstatic.net/20191026_108/1572092882300cf16g_JPEG/k-xG81M27Nc-cro8frRJtWHy.jpg, https://ldb-phinf.pstatic.net/20191026_198/1572092879230sFE9G_JPEG/JXqx21Dc0mPNCVlsveMdu5WV.jpg",09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,09:00,20:00,http://www.instagram.com/mippeun_jeju,
노랑꼬리,양꼬치,제주 서귀포시 대정읍 신영로72번길 3 1층,064-792-2254,4.67,콜키지 가능 유료 포장 무선 인터넷 남/녀 화장실 구분,주차가능 무료,"https://ldb-phinf.pstatic.net/20251020_297/1760923765795lx1cU_JPEG/IMG_9777.jpeg, https://ldb-phinf.pstatic.net/20251020_294/1760923766236yxxix_JPEG/IMG_9727.jpeg",17:00,24:00,17:00,24:00,17:00,24:00,17:00,24:00,17:00,24:00,17:00,24:00,17:00,24:00,https://www.instagram.com/jeju_yellowtail_ray,
고기덕후 모슬포점,"육류,고기요리",제주 서귀포시 대정읍 상모대서로66번길 9 고기덕후,0507-1350-0159,4.9,콜키지 가능 유료 \ 반려동물 동반 무선 인터넷 유아의자,주차가능 무료,"https://ldb-phinf.pstatic.net/20200425_293/1587814856970iYbIG_JPEG/RpmAvm5PHiJYtU7P4fikuzTB.jpeg.jpg, https://ldb-phinf.pstatic.net/20200425_273/1587813176510FCqLi_JPEG/VqvPoCVESk1gWEyOZUxD18lh.jpeg.jpg",17:00,다음 날 01:00,17:00,다음 날 01:00,휴무,휴무,17:00,다음 날 01:00,17:00,다음 날 01:00,17:00,다음 날 01:00,휴무,휴무,http://instagram.com/dukhu_gogi,
부두식당,생선회,제주 서귀포시 대정읍 하모항구로 62 부두식당,0507-1422-1240,4.32,콜키지 가능 무료 포장 남/녀 화장실 구분 대기공간 유아의자 단체 이용 가능 배달 무선 인터넷 예약,주차가능 무료 제주 서귀포시 대정읍 2126-16 부두식당 전용주차장 ( 순희네식당 앞 ) 항구쪽에 여유있는 자리 아무대나 세우셔도 되지만 전용주차장이 위 주소로 마련되어 있습니다.,"https://ldb-phinf.pstatic.net/20250310_271/1741583984735rt5in_JPEG/KakaoTalk_20250310_141131008_01.jpg, https://ldb-phinf.pstatic.net/20250407_245/17440177286876RtlB_JPEG/KakaoTalk_20250407_182004783_05.jpg",10:00,22:00,10:00,22:00,10:00,22:00,휴무,휴무,10:00,22:00,10:00,22:00,10:00,22:00,,
믈커피 로스터스 본점,"카페,디저트",제주 서귀포시 대정읍 도원남로 155,0507-1489-9875,평점 없음,로스터리 핸드드립 단체 이용 가능 포장 \ 반려동물 동반 남/녀 화장실 구분 대기공간,"주차가능 무료 가게 앞 도로변 주차 가능 , 대형견 별채 이용 가능 합니다(리드줄 필수🙏)","https://ldb-phinf.pstatic.net/20240716_11/1721100879978XtQ4R_JPEG/1000014704.jpg, https://ldb-phinf.pstatic.net/20240716_115/1721100880070x5D0k_JPEG/1000014703.jpg",휴무,휴무,10:00,18:30,10:00,18:30,10:00,18:30,10:00,18:30,10:00,18:30,10:00,18:30,https://www.instagram.com/meul_coffee_roasters,
산지해장국 대정점,해장국,제주 서귀포시 대정읍 상모로250번길 2,0507-1305-1894,평점 없음,무선 인터넷 포장,주차가능 무료,https://ldb-phinf.pstatic.net/20230704_178/1688443514369Rg7pe_JPEG/20230704_130504.jpg,06:00,14:30,휴무,휴무,06:00,14:30,06:00,14:30,06:00,14:30,06:00,14:30,06:00,14:30,,
스타벅스 제주송악산점,카페,제주 서귀포시 대정읍 형제해안로 322,1522-3232,4.41,,,"https://ldb-phinf.pstatic.net/20190828_93/1566953601239OT9MQ_PNG/xX7Wv642gXMoTI0DAv0hRymS.png, https://ldb-phinf.pstatic.net/20230121_217/1674247562168GYkiu_JPEG/9931_20230120013227_t8twf.jpg",정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,정보 없음,http://www.instagram.com/starbuckskorea,
돈어길 제주신화월드본점,돼지고기구이,제주 서귀포시 대정읍 중산간서로 2274 C동 1층,0507-1387-6564,평점 없음,,주차가능 무료,"https://ldb-phinf.pstatic.net/20230411_103/1681206173277z1jCx_JPEG/20230326_171526.jpg, https://ldb-phinf.pstatic.net/20230308_52/1678204854246TqDRG_JPEG/20230307_221054.jpg",11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,https://www.instagram.com/don_eo_gil,https://blog.naver.com/msmjung75
에브리싱글데이,"카페,디저트",제주 서귀포시 대정읍 추사로 72-1,0507-1448-0909,평점 없음,포장 남/녀 화장실 구분,주차가능 무료,"https://ldb-phinf.pstatic.net/20260110_101/1768027783965ocm2z_JPEG/IMG_9505.jpeg, https://ldb-phinf.pstatic.net/20221022_162/1666409339809bBGaj_JPEG/52091B10-906B-4BAF-8F50-22E5F0415718.jpeg",09:00,17:30,09:00,17:30,09:00,17:30,09:00,17:30,09:00,17:30,11:00,18:00,11:00,18:00,https://www.instagram.com/esd_jeju,
퓨전한식뷔페섬밥,한식뷔페,제주 서귀포시 대정읍 일주서로 2641 1층,0507-1303-8075,평점 없음,무한 리필 단체 이용 가능 예약 유아시설 (놀이방) 남/녀 화장실 구분 유아의자,주차가능 무료,"https://ldb-phinf.pstatic.net/20260213_139/1770971472526MQEMK_JPEG/IMG_8115.jpeg, https://ldb-phinf.pstatic.net/20260403_115/1775193008504rmmHa_PNG/2.png",휴무,휴무,10:30,15:00,10:30,15:00,10:30,15:00,10:30,15:00,10:30,15:00,10:30,15:00,,
마리벨,"카페,디저트",제주 서귀포시 대정읍 최남단해안로 130 2호,전화번호 없음,평점 없음,단체 이용 가능 포장 무선 인터넷 남/녀 화장실 구분,주차가능 무료,"https://ldb-phinf.pstatic.net/20230421_128/168208734644741nY3_JPEG/KakaoTalk_20230421_232741466.jpg, https://ldb-phinf.pstatic.net/20230421_178/1682087345723dFStg_JPEG/KakaoTalk_20230421_232737339.jpg",08:30,18:00,08:30,18:00,08:30,18:00,08:30,18:00,08:30,18:00,08:30,18:00,08:30,18:00,https://www.instagram.com/cafe.maribel,
마라힐링,마라탕,제주 서귀포시 대정읍 상모로 285 . 1층,0507-1420-2997,평점 없음,포장 무선 인터넷,,"https://ldb-phinf.pstatic.net/20221213_218/1670926884183z75AL_JPEG/%B8%B6%B6%F3%C8%FA%B8%B5.jpg, https://ldb-phinf.pstatic.net/20230928_21/1695904843878Ldlrv_JPEG/20230921_141812.jpg",11:00,22:30,11:00,22:30,11:00,22:30,11:00,22:30,11:00,22:30,11:00,22:30,11:00,22:30,,
봉순이네흑돼지 제주신화월드본점,돼지고기구이,제주 서귀포시 대정읍 영어도시로 64 1층,0507-1455-2031,평점 없음,콜키지 가능 유료 무한 리필 예약 단체 이용 가능 남/녀 화장실 구분 유아의자 \ 반려동물 동반 포장 무선 인터넷 대기공간 화장실 휠체어 이용가능 출입구 휠체어 이용가능 좌석 휠체어 이용가능,주차가능 무료,"https://ldb-phinf.pstatic.net/20260416_92/1776330184502EcjEU_JPEG/KakaoTalk_20260402_171138286_01_%281%29.jpg, https://ldb-phinf.pstatic.net/20260421_28/1776706992297TY2Dk_JPEG/KakaoTalk_20260421_024235976.jpg",11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,https://www.instagram.com/jeju_bongsoon,
글라글라하와이,양식,제주 서귀포시 대정읍 하모항구로 70,0507-1410-2737,4.54,콜키지 가능 유료 비건 메뉴 포장 무선 인터넷 남/녀 화장실 구분 단체 이용 가능 예약 배달 대기공간,주차가능 무료 매장앞 바닷가쪽 무료주차장을 이용하시면 됩니다,"https://ldb-phinf.pstatic.net/20210926_88/16326219086116jVnS_PNG/JNEcANOdL6tyvFHRhCCz8wZU.png, https://ldb-phinf.pstatic.net/20210926_167/1632621915543YHeA6_PNG/HhV0uXITGgtQziWDKJ0aJJyH.png",11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,https://www.instagram.com/glaglahawaii,
애플망고1947,"카페,디저트",제주 서귀포시 대정읍 신평로 32,064-732-1947,4.51,단체 이용 가능 무선 인터넷 남/녀 화장실 구분,주차가능 무료,"https://ldb-phinf.pstatic.net/20250921_232/1758432359854BlTMy_JPEG/300789250_778486280007067_3487719664814689681_n.jpg, https://ldb-phinf.pstatic.net/20250921_56/1758432162573w27ag_JPEG/%BE%D6%C7%C3%B8%C1%B0%ED2024-05.jpg",11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,,https://blog.naver.com/ejejucom
베터플랫 에듀시티점,"카페,디저트",제주 서귀포시 대정읍 에듀시티로 102,064-792-9006,평점 없음,무선 인터넷,,"https://ldb-phinf.pstatic.net/20260309_66/1773030728031w1IdS_JPEG/KakaoTalk_20260309_133101940_01.jpg, https://ldb-phinf.pstatic.net/20260309_164/1773030728865evQiv_JPEG/KakaoTalk_20260309_133101940.jpg",07:30,19:00,07:30,19:00,07:30,19:00,07:30,19:00,07:30,19:00,07:30,18:00,07:30,18:00,https://www.instagram.com/better_flat,
형제섬보말칼국수 제주산방산 본점,"칼국수,만두",제주 서귀포시 대정읍 형제해안로 318 1층 형제섬보말칼국수,0507-1306-1906,평점 없음,,주차가능 무료,"https://ldb-phinf.pstatic.net/20241127_293/1732684956281Nksvd_JPEG/KakaoTalk_20241126_153312642_07.jpg, https://ldb-phinf.pstatic.net/20241127_202/1732684955619DXqGY_JPEG/KakaoTalk_20241126_153312642_11.jpg",08:00,16:00,휴무,휴무,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,,
고을식당,한식,제주 서귀포시 대정읍 일주서로 2258,064-794-8070,평점 없음,,,https://ldb-phinf.pstatic.net/20190520_107/1558338697341LMYjW_JPEG/Ul2aiEfCwPuAmNjT-WO-AXdC.jpg,11:00,15:00,11:00,15:00,11:00,15:00,11:00,15:00,11:00,15:00,11:00,15:00,휴무,휴무,,
무릉소운 더 테이블,이탈리아음식,제주 서귀포시 대정읍 무릉전지로35번길 26-20 1층,0507-1335-4120,평점 없음,콜키지 가능 유료 전문 소믈리에 와인 페어링 비건 메뉴 남/녀 화장실 구분 무선 인터넷 예약 단체 이용 가능,주차가능 무료 건물 옆 공터 및 돌담옆으로 주차 가능합니다.,"https://ldb-phinf.pstatic.net/20250404_142/1743693651068ErodO_JPEG/KakaoTalk_20250404_001207086.jpg, https://ldb-phinf.pstatic.net/20250425_181/1745507002048ORxiz_JPEG/KakaoTalk_20250424_233154543.jpg",휴무,휴무,휴무,휴무,11:00,20:30,11:00,20:30,11:00,20:30,11:00,20:30,11:00,20:30,https://www.instagram.com/mureung_soun_thetable,
영해식당,한식,제주 서귀포시 대정읍 하모상가로 34-2 하모리923-4,064-794-2262,평점 없음,단체 이용 가능,,https://ldb-phinf.pstatic.net/20190801_191/1564657425640gV4JD_JPEG/w8iXgJUkfVQ1JBN7D4vCdHMY.jpg,10:50,19:30,10:50,19:30,10:50,19:30,10:50,19:30,10:50,19:30,10:50,19:30,10:50,19:30,,
해리네 횟집,생선회,제주 서귀포시 대정읍 하모항구로 54,0507-1452-1110,4.59,예약 포장 단체 이용 가능 유아의자,주차가능 무료,"https://ldb-phinf.pstatic.net/20231125_60/1700920362238f1Esm_JPEG/20231114_145209.jpg, https://ldb-phinf.pstatic.net/20191102_174/1572663330752fevJE_JPEG/XH9bbS5oakzPHb2ExBnGErW0.jpg",11:00,22:00,11:00,22:00,휴무,휴무,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,,
퀴즈노스 제주영어교육도시점,샌드위치,제주 서귀포시 대정읍 글로벌에듀로145번길 40 1층 103호,0507-1412-8969,4.48,비건 메뉴 예약 단체 이용 가능 포장 남/녀 화장실 구분 배달 무선 인터넷 화장실 휠체어 이용가능 출입구 휠체어 이용가능 장애인 주차구역,주차가능 무료,"https://ldb-phinf.pstatic.net/20241011_176/1728623058889SY3UT_PNG/IMG_4113.png, https://ldb-phinf.pstatic.net/20241011_49/1728623058938KAg09_JPEG/3472504648586097984_20231215011256755.jpeg",09:30,19:00,09:30,19:00,09:30,19:00,09:30,19:00,09:30,19:00,09:30,15:00,09:30,15:00,,
너흐 neoh,카페,제주 서귀포시 대정읍 무릉인향로14번길 20,0507-1385-1124,평점 없음,포장 무선 인터넷 노키즈존,주차가능 무료,"https://ldb-phinf.pstatic.net/20231004_196/1696394952354w5siW_JPEG/62FBA0FE-D62C-46C1-9F5C-528A8CC0B908.jpeg, https://ldb-phinf.pstatic.net/20241203_273/1733151695012Kc2eO_JPEG/FCC72408-EBFB-4244-ACA9-F93145E0CD10.jpeg",11:00,18:00,휴무,휴무,휴무,휴무,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,https://www.instagram.com/neoh_jeju,
신평올레,한식,제주 서귀포시 대정읍 신평로 11,0507-1345-2110,4.23,단체 이용 가능 포장 예약 남/녀 화장실 구분,주차가능 무료,"https://ldb-phinf.pstatic.net/20260103_122/17674039159463ECSn_PNG/IMG_2777.png, https://ldb-phinf.pstatic.net/20260102_170/1767320583048sdQQX_JPEG/IMG_2751.jpeg",10:00,22:00,10:00,22:00,10:00,22:00,휴무,휴무,10:00,22:00,10:00,22:00,10:00,22:00,,
화순한가네식당 대정점,한식,제주 서귀포시 대정읍 최남단해안로125번길 39 1층,064-794-5800,평점 없음,단체 이용 가능 포장 예약 무선 인터넷 남/녀 화장실 구분 유아의자 대기공간,주차가능 무료 입구쪽으로 주차라인 3대 가능하고 길가주차도 가능합니다!,"https://ldb-phinf.pstatic.net/20250122_227/1737477430054ub3j1_JPEG/20250115_141520.jpg, https://ldb-phinf.pstatic.net/20250122_61/1737477429384isKO3_JPEG/20250115_141444.jpg",10:00,17:30,휴무,휴무,10:00,17:30,10:00,17:30,휴무,휴무,휴무,휴무,휴무,휴무,,
